Review Time,ASIN,Overall,Summary,Reviewer ID,Review Text
2013-08-10,B004I6DB0I,5.0,highly fast past read,AYP2F74RZAT59,"Linked by Hope WelshPaperback: 222 pagesPublisher: Rom On Line (February 13, 2012)18+ Adult readersI was given this book as a gift from a friend through amazon.Cover~ I love the cover. It is quite interesting! You have the evil one at the top in his wolf form and red eyes. Then at the bottom you have Lana and Cole and on the right you have a clock which is representing a race against time to find out about the murder and the prophecy.My Review~I can't wait to read the next book in this series! This book was an amazing fast paced read. I loved it and couldn't put it down, although I do wish it was longer and more filled out. It was a great read that I enjoyed. I love the characters and they were interesting. I loved the banter between them. I was expecting more of a battle between the main characters and the evil in the story that lent to the climax of the book. What the author wrote is great, just feel a little let down from a good fight. The fight between them is great. Wish the part where they had to be linked for her to heal was a little more explained. It felt like one minute celebrating the demise and the next in her bed and her suffering. I'm all for paranormal wolf type stories they are my favorite genre!.  This is a great book!  I give it a 5 star review. I couldn't put it down.Amazon book description~Evil is watching and time is running out. After her psychic mother is murdered, Lana Summers wants nothing to do with paranormal abilities and shuns her own. When her deceased mother's voice alerts her to an intruder, Cole Thomas comes to the rescue--but he's much more than he seems. Will they be able to stop the evil or will their joining mean the ultimate destruction of humanity? They have to unravel the meaning of the prophecy--in time.The ProphecyWhen Two Become OneAnd One Becomes Two"
2014-03-17,B004I8WNR8,5.0,Just the flu...?,AJAHL954HP04K,"This book makes me wonder about the next time I hear the words ""it's just the flu"" if it will be the last ""flu"" we ever have. The ""flu"" isn't as simple and as harmless as we think it is. It can be deadly. Great read."
2012-09-10,B004JN0GAI,4.0,I enjoyed it,A22D3O9D62FORU,"Good story, liked the bit of history at the end as well as the enticing excerpts. Well-written and will read more from this author."
2013-10-26,B004JN0GAS,5.0,yum,A8TYJ5P6HQMQI,"plenty of ideas to share.  with lots of friends who make cakes for groups, this comes in handy.  good research."
2014-07-12,B004KABCYO,4.0,Interesting and exciting glimpse into traditional Japanese society directed by Bushido.,AG3D4EWE8N2P4,"I found this to be a spare, pretty realistic, interesting, and well-written series that gets the main details of the Code of Bushido and Japanese society right, as we see the narrow pathway such a code and its strictures and loyalties forces characters to walk (and sometimes manipulate) played out and, how, in the case of the Ninjas, living outside of the code of Bushido leads to a different mindset and actions."
2013-02-12,B004KKXQZM,3.0,Cute,A1J5PU0XG94AWV,It was a cute story.  I liked the first few high heel mystery books but the last few just weren't as good
2013-02-14,B004KKXQZM,5.0,Cute story!,AY304RNZBJ3Z,Enjoy ed this little Valentine mystery very much. Short funny read.  Gem ma usually comes through with a good one.
2013-07-27,B004LZ5758,3.0,kept my interest,A3K8EMEX1UA190,"There were a few glitches in this book, but it held my interest.  I think any reader of true crime would enjoy it, and I don't hesitate to recommend it."
2013-04-29,B004MDLQ6S,3.0,What the...?,A3KI93AT8FAXI1,"This was one of the oddest stories I've read in a while. I'm still not sure whether I liked it or not. The writing was very good and cohesive, but the ending was strange! Still I would recommend this short, just because it was so damn quirky!!"
2013-05-21,B004NEUSJW,4.0,Learning to drown,A1H036QCOOAMUZ,it was a very intense story. you can really get into the book and feel what there feeling. I was crazy amazed that I would like this book. I recommend to to all of those who are into the details. cause this books all about the details.
2014-02-20,B004NSV8JC,5.0,Adventure... Good read,A23ODOI8AJBCDN,This was a wonderfully good read with just enough comedy and romance mixed in. Very Jones-like. I heartily approve of this light hearted escapist novel. I will keep the author on my watch list for sure!
2011-02-21,B004NSVJ6Y,5.0,Flying High,A5IDWDZ2L1LA,"Edie never ceases to amaze me! Another great book in a new series that I have high hopes for. I'm such a fan of delicious men and Noah definitely belongs on that list! I love Edie's ability to create such strong characters who can be vulnerable and human. Real in every sense.This had a bit of a darker side to it that Edie's previous novels. Consensus? I loved it! Sexy men aside, I loved the story. It rang with bits and pieces of an old fairy tale but with a twist and an ending that isn't all to happy. But I love how the characters are able to create their own tale with a much happier outcome.I can't express this enough. Edie is brilliant! I love her snarky characters, the humor, the sex, the incredible story and the perfect narration she is able to spin into a single novel. I was on the edge of my seat while savoring another Ramer masterpiece! This comes highly recommended!"
2014-02-7,B004OA5ZTS,4.0,Vengeful in Love:),A2N6RAN12HGIJ6,First off love the title of the story! I enjoyed this book....I liked the twist in it...I was thinking through the whole book that one person did something and it turned out to be completely different! I loved that it threw me off! :)
2011-04-12,B004OL2MHU,5.0,Fantastic psycho thriller!!!,A3NG9BDRODBCZK,"I've only recently got a kindle and it has opened me up to an entire new world of genres, writing modes (eg I never new novellas existed and never really read short stories) and fantastic authors. Kilborn was the first author I downloaded an ebook from...'serial' being my first 'cause it was free. I immediately felt I owed the author something, so paid for 'serial uncut'. I couldn't get enough of what Kilborn provides so seemingly effortlessly, so i had to get Killers, as the follow up novella to serial uncut. Kilborn has singlehandedly ensured I feel I've gotten value from my kindle...I love his books, cannot put them down, and am working my way through his kindle catalogue currently. If you like reading about serial killers and psychopaths, you can't go wrong with Kilborn, but before you read this, grab serial uncut! I just hope he keeps them coming!!!!! I'm kinda glad I've come to his work a little late as it gives me a lot to read from the get go...without waiting!! 'Killers' is five stars. Cannot wait for the next installment."
2011-03-7,B004PGO2A4,5.0,Read it and fall in love too!,A2ND54NXTDOVDM,Another beautiful historical romance from Amy de Trempe. So good that I stayed up way past my bedtime to reach the end of this wonderful story. I loved Lord Maxwell's patience and steady presence and Lady Lilian's strength in the face of adversity. A must read. JaneP
2013-09-2,B004PYDI8S,5.0,Great Book!,A1L779Z264N5ZW,I am enjoying this series! Its getting so good...couldn't put it down! I'm ready to read part 3. Feeling the love the couples share with each other! Wow...just awesome! *BB Bookclub*
2011-12-15,B004QOAGFA,5.0,Mark me a sucker then,A2BL7ADQBDA27K,"Basically a love tale with laughs, ogres and dragons. Add in a bit of the mystic, some swords and magic AND a fair price and I am sold. Even with the ED and T&A I still liked it. Do not look for depth, other than lost loved ones causing the ED and new love conquering all, this is just a fun carpet ride, kick off your shoes and take the book in the spirit it was written."
2012-02-28,B004RD8512,4.0,Greatness thrust upon her,ABMSLHPKJJMYM,"Vianne is a pampered princess in all but name. She is the princesse's agemate and favored lady-in-waiting, and a Duchesse in her own right. She is both a friend and a counselor. Her life in constrained, but not bad, until everything goes to heck.She is caught up in a coup and forced to flee the palace carrying a magic talisman. She spends her whole time scared spitless and dealing with survivor's guilt, but as much as she has been trained to be frail and cossetted, she does manage to get herself going when she needs to.I can certainly see how some readers will be annoyed by her constant desire not to be who the fates are conspiring for her to be, but I think that for someone trained to be a lady, it is probably a pretty huge transition to become a leader. To move from keeping track of romances because they matter in the world of gossip to keeping track of alliances and the world of diplomacy is a pretty big scale change.I really appreciated how much Vianne gave up and had to grow up over the course of the book. She couldn't afford to be uncritical of anyone. The King, her princesse, everyone she met needed to be evaluated or re-evaluated in light of her new roles and duties. Does her Captain of Guards love her? Was the King bleeding the country? Are her new allies just using her? She can't afford to be trusting, although she does attempt to hang on to kindness as much as possible.She is not the sturdiest heroine. She has migraines. She spends much of the book dragged down by a fever. She cries a lot. I am pretty sure I would not cut a stoic figure if you dragged me two weeks by horse when I was suffering from the loss of all I had known. I am inclined to forgive her that, although it is an interesting authorial choice to make her so frail and yes, a bit whiny. I don't think it was an accident, so I want to think about what it means to be a heroine without being strapping.Possibly the best part of the book was the worldbuilding. Everything from the matrilineal descent to the two kinds of magic to the pantheon of gods was interesting and thought-through. I enjoyed the puzzle of figuring out who was what, and it was sometimes highly amusing, like the Pruzian Knives (ninjas!).I think the weakest part of the book was that sometimes you wanted to shake Vianne for not trusting herself. Once, she makes a decision against strenuous advice, and ends up saving herself, but then promises not to go against advice again. You were right, Vianne! Have some faith!I thought the captain of the guard and the bandit king were both compellingly interesting, each with his own flaws and strengths. Tristan (the captain) is pretty humorless, but he has his reasons.On the whole, I am looking forward to the sequel.Read if: you like palace intrigue. You enjoy watching people have greatness thrust upon them.Skip if: a whiny heroine is going to bother you. You want an uncomplicated happily ever after."
